Time_s,Torque_Ideal_pu,Torque_3P_pu
1.936936936936937,1.0,0.9213539074664153
1.941941941941942,1.0,0.9237778157074047
1.946946946946947,1.0,0.9262288595700339
1.951951951951952,1.0,0.9287061664658366
1.956956956956957,1.0,0.9312088544565265
1.961961961961962,1.0,0.9337360325679726
1.966966966966967,1.0,0.9362868011073929
1.971971971971972,1.0,0.9388602519836506
1.976976976976977,1.0,0.9414554690305412
1.981981981981982,1.0,0.9440715283329538
1.986986986986987,1.0,0.946707498555791
1.991991991991992,1.0,0.9493624412755313
1.996996996996997,1.0,0.9520354113143134
2.002002002002002,1.0,0.9547254570764266
2.007007007007007,1.0,0.9574316208870857
2.012012012012012,1.0,0.9601529393333686
2.017017017017017,1.0,0.9628884436071998
2.022022022022022,1.0,0.9656371598502508
2.027027027027027,1.0,0.9683981095006412
2.032032032032032,1.0,0.9711703096413142
2.037037037037037,1.0,0.9739527733499606
2.042042042042042,1.0,0.9767445100503706
2.047047047047047,1.0,0.9795445258650852
2.052052052052052,1.0,0.9823518239692244
2.057057057057057,1.0,0.9851654049453628
2.062062062062062,1.0,0.9879842671393292
2.067067067067067,1.0,0.9908074070168027
2.0720720720720722,1.0,0.9936338195205779
2.0770770770770772,1.0,0.9964624984283716
2.0820820820820822,1.0,0.9992924367110454
2.0870870870870872,1.0,1.0021226268911145
2.0920920920920922,1.0,1.0049520614014171
2.0970970970970972,1.0,1.0077797329438154
2.1021021021021022,1.0,1.0106046348477993
2.1071071071071072,1.0,1.0134257614288702
2.1121121121121122,1.0,1.0162421083465696
2.1171171171171173,1.0,1.019052672962032
2.1221221221221223,1.0,1.0218564546949318
2.1271271271271273,1.0,1.024652455379696
2.1321321321321323,1.0,1.0274396796208582
2.1371371371371373,1.0,1.030217135147426
2.1421421421421423,1.0,1.0329838331661367
2.1471471471471473,1.0,1.0357387887134748
2.1521521521521523,1.0,1.038481021006325
2.1571571571571573,1.0,1.0412095537911377
2.1621621621621623,1.0,1.0439234156914825
2.1671671671671673,1.0,1.046621640553866
2.1721721721721723,1.0,1.0493032677916856
2.1771771771771773,1.0,1.0519673427272087
2.1821821821821823,1.0,1.0546129169314429
2.1871871871871873,1.0,1.0572390485617824
2.1921921921921923,1.0,1.0598448026973126
2.1971971971971973,1.0,1.0624292516716465
2.2022022022022023,1.0,1.0649914754031804
2.2072072072072073,1.0,1.0675305617226512
2.2122122122122123,1.0,1.0700456066978723
2.2172172172172173,1.0,1.072535714955542
